"Protein.Accession","Gene.Names","Protein.Annotation","X0h.a","X0h.b","X2h.a","X2h.b","X8h.a","X8h.b","X16h.a","X16h.b"
"sp|O70305|ATX2_MOUSE","Atxn2","Ataxin-2 OS=Mus musculus GN=Atxn2 PE=1 SV=1",78067.1,72161.2,62462.2,73621.6,94864.6,90819.9,124960.8,135506.2
"sp|A2AWT3|AT7L3_MOUSE","Atxn7l3","Ataxin-7-like protein 3 OS=Mus musculus GN=Atxn7l3 PE=2 SV=1",28509.6,28919,21049.4,21405,33022.7,32310.4,37779.1,38451.6
"sp|Q9DCJ7|AKIP_MOUSE","Aurkaip1","Aurora kinase A-interacting protein OS=Mus musculus GN=Aurkaip1 PE=2 SV=2",29716,29672.1,30964.1,26062.3,42960.8,40317.1,60840.5,63312
"sp|Q9D9K3|AVEN_MOUSE","Aven","Cell death regulator Aven OS=Mus musculus GN=Aven PE=1 SV=2",73786.8,73843.3,62702.8,74136.4,80141.3,77032.1,109254.8,112738.5
"sp|Q9Z222|B3GN2_MOUSE","B3gnt2","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 OS=Mus musculus GN=B3gnt2 PE=1 SV=3",22432.8,22441,22595.2,22933.5,40297.6,36628.7,52348.4,52211.1
"sp|Q9JMK0|B4GT5_MOUSE","B4galt5","Beta-1,4-galactosyltransferase 5 OS=Mus musculus GN=B4galt5 PE=2 SV=2",5398.7,4982.4,5883.9,4477.1,16473,13808.2,21041.7,21604.7
"sp|P97303|BACH2_MOUSE","Bach2","Transcription regulator protein BACH2 OS=Mus musculus GN=Bach2 PE=1 SV=3",88205,88965.1,91879.9,87826.8,100605.3,94596.7,142455,151000.5
"sp|Q91YN9|BAG2_MOUSE","Bag2","BAG family molecular chaperone regulator 2 OS=Mus musculus GN=Bag2 PE=1 SV=1",20576.3,22227.2,22510.6,22862.9,23821,21102.1,36895.5,40715.4
"sp|O35284|BATF_MOUSE","Batf","Basic leucine zipper transcriptional factor ATF-like OS=Mus musculus GN=Batf PE=1 SV=1",15273.8,16343.5,18138.2,15643.7,17627.4,17745.6,28558.4,27204.9
"sp|P24288|BCAT1_MOUSE","Bcat1","Branched-chain-amino-acid aminotransferase, cytosolic OS=Mus musculus GN=Bcat1 PE=2 SV=2",18404.6,16175.8,16270.5,16347.1,29096.3,25652.5,75040.7,74262.1
"tr|Q8CBC8|Q8CBC8_MOUSE","Bcat1","Branched-chain-amino-acid aminotransferase OS=Mus musculus GN=Bcat1 PE=2 SV=1",19088.3,17996.3,16475.8,18425.1,30302.8,27731.8,64836,63524.7
"sp|Q64373|B2CL1_MOUSE","Bcl2l1","Bcl-2-like protein 1 OS=Mus musculus GN=Bcl2l1 PE=1 SV=1",17731,16139.5,19235.6,18360.7,21650,21453.8,34957.2,33012.9
"sp|A2AQH4|BCORL_MOUSE","Bcorl1","BCL-6 corepressor-like protein 1 OS=Mus musculus GN=Bcorl1 PE=2 SV=1",5085.1,4976.3,3243.3,4563.6,8072.8,8203.4,8512.5,8742.3
"sp|Q6PAL0|BEND3_MOUSE","Bend3","BEN domain-containing protein 3 OS=Mus musculus GN=Bend3 PE=2 SV=1",35088.5,36463.7,34892.4,33561.3,64451.8,56848.4,84504.8,80833
"sp|O35185|BHE40_MOUSE","Bhlhe40","Class E basic helix-loop-helix protein 40 OS=Mus musculus GN=Bhlhe40 PE=1 SV=1",17773.5,19718.9,18784.8,18451.7,28635.5,26639.6,44869.9,45701.8
"sp|Q8R2X8|GO45_MOUSE","Blzf1","Golgin-45 OS=Mus musculus GN=Blzf1 PE=2 SV=2",8582.2,9567,11174.5,9192.2,14607,15444.6,16671.1,17604.1
"sp|P25916|BMI1_MOUSE","Bmi1","Polycomb complex protein BMI-1 OS=Mus musculus GN=Bmi1 PE=1 SV=1",80939.1,82047.3,82422.6,75533.7,97307.9,91573.5,150332,159256.9
"tr|Q6PGF5|Q6PGF5_MOUSE","Bms1","BMS1 homolog, ribosome assembly protein (Yeast) OS=Mus musculus GN=Bms1 PE=2 SV=1",51793,54765,38362.5,62649.8,58163.4,56725.6,109982.4,111427.9
"tr|Q91VL0|Q91VL0_MOUSE","Bnip2","BCL2/adenovirus E1B 19 kDa protein-interacting protein 2 OS=Mus musculus GN=Bnip2 PE=1 SV=1",46529.9,41106.7,41236.9,42992.8,53932.8,59669.4,75910.5,79299.3
"sp|P97452|BOP1_MOUSE","Bop1","Ribosome biogenesis protein BOP1 OS=Mus musculus GN=Bop1 PE=1 SV=1",83186.5,85137.8,89580.3,82318.6,103289.8,100836.4,134552.3,136143.1
"sp|Q9DCA5|BRX1_MOUSE","Brix1","Ribosome biogenesis protein BRX1 homolog OS=Mus musculus GN=Brix1 PE=2 SV=3",72641.6,65607,54749.3,67769.6,77675,73204.3,187244.7,180007
"sp|P18572|BASI_MOUSE","Bsg","Basigin OS=Mus musculus GN=Bsg PE=1 SV=2",29304.6,28269.6,32434.4,30337.4,77902.2,62771.1,168541.9,164315.1
"sp|Q8R2Q8|BST2_MOUSE","Bst2","Bone marrow stromal antigen 2 OS=Mus musculus GN=Bst2 PE=1 SV=1",34114,34994.9,30619.6,31413.7,67745,65723.5,105005.1,106176.3
"sp|Q8C726|BTBD9_MOUSE","Btbd9","BTB/POZ domain-containing protein 9 OS=Mus musculus GN=Btbd9 PE=2 SV=1",34248.8,34379.5,35528.3,36711.7,60165,55423,59522.8,60908.1
"sp|Q64152|BTF3_MOUSE","Btf3","Transcription factor BTF3 OS=Mus musculus GN=Btf3 PE=1 SV=3",103591.2,107951.6,98190.5,102886.9,162439.2,156721.7,267440.6,258596.4
"sp|Q7TSA3|BTLA_MOUSE","Btla","B- and T-lymphocyte attenuator OS=Mus musculus GN=Btla PE=1 SV=2",44817.8,46422.9,50178.6,48233.3,65814.4,61168.8,85182.7,86314.9
"sp|Q3ULA2|FBW1A_MOUSE","Btrc","F-box/WD repeat-containing protein 1A OS=Mus musculus GN=Btrc PE=1 SV=2",41397.3,40180.8,44970.6,39170.3,60127.4,54736.1,69174.1,71168.5
"sp|O54825|BYST_MOUSE","Bysl","Bystin OS=Mus musculus GN=Bysl PE=1 SV=3",100338.8,98555.9,90983.6,100459.4,135704,128911,173887.5,173175.8
"sp|Q9CQC6|BZW1_MOUSE","Bzw1","Basic leucine zipper and W2 domain-containing protein 1 OS=Mus musculus GN=Bzw1 PE=1 SV=1",148670.2,142803.3,151075.9,152039.4,231384.1,216404.5,262624.6,267476
"sp|Q9CXW3|CYBP_MOUSE","Cacybp","Calcyclin-binding protein OS=Mus musculus GN=Cacybp PE=1 SV=1",159321.1,160452.5,143226.5,149703.2,198094.5,189258.6,290896.7,300681.9
"sp|B2RQC6|PYR1_MOUSE","Cad","CAD protein OS=Mus musculus GN=Cad PE=2 SV=1",120463.6,118941.3,121924.6,117250,147497.4,139439.2,233469.2,234698.4
"sp|Q60865|CAPR1_MOUSE","Caprin1","Caprin-1 OS=Mus musculus GN=Caprin1 PE=1 SV=2",107137.7,111479.5,80143.1,104575.5,172724.4,156125.7,283012.9,293122.9
"sp|Q9ER72|SYCC_MOUSE","Cars","Cysteine--tRNA ligase, cytoplasmic OS=Mus musculus GN=Cars PE=2 SV=2",79987.3,78988.2,63540,77533.4,106678.4,99183.4,168558.5,180206.6
"sp|O70374|MTG8R_MOUSE","Cbfa2t2","Protein CBFA2T2 OS=Mus musculus GN=Cbfa2t2 PE=1 SV=3",21874.3,21366.6,25730.7,23432.8,32248.2,29408,36154.1,36124.5
"sp|Q3TTA7|CBLB_MOUSE","Cblb","E3 ubiquitin-protein ligase CBL-B OS=Mus musculus GN=Cblb PE=1 SV=3",74306.8,73733.1,68431.7,68692.4,140709.6,131119.7,156900.9,177384.1
"tr|B9EKI5|B9EKI5_MOUSE","Cblb","Casitas B-lineage lymphoma b OS=Mus musculus GN=Cblb PE=1 SV=1",73542.1,72943.1,67204.6,68199.3,140237,129936.7,159995,180396.4
"sp|Q8VEH6|CBWD1_MOUSE","Cbwd1","COBW domain-containing protein 1 OS=Mus musculus GN=Cbwd1 PE=2 SV=1",34040.5,34876.4,39054,34048.9,46735.6,44945.3,75181.3,76358.1
"sp|Q8VE99|CC115_MOUSE","Ccdc115","Coiled-coil domain-containing protein 115 OS=Mus musculus GN=Ccdc115 PE=2 SV=1",48404.1,50388.9,49735.6,49342.4,65726.5,60512.6,88839.4,88579.2
"sp|Q810U5|CCD50_MOUSE","Ccdc50","Coiled-coil domain-containing protein 50 OS=Mus musculus GN=Ccdc50 PE=1 SV=1",33793.5,30197.1,29508.9,29967.3,39718.8,37426.4,81726.7,84297
"sp|E9Q6B2|CC85C_MOUSE","Ccdc85c","Coiled-coil domain-containing protein 85C OS=Mus musculus GN=Ccdc85c PE=2 SV=1",5901.7,5839.7,6559,6882.5,10819.8,9338.5,14009.9,15918.9
"sp|Q9JJ89|CCD86_MOUSE","Ccdc86","Coiled-coil domain-containing protein 86 OS=Mus musculus GN=Ccdc86 PE=1 SV=2",64319.5,66595.7,47193.7,60821.9,97025.7,94628.9,168569.6,180936
"sp|Q9DBT3|CCD97_MOUSE","Ccdc97","Coiled-coil domain-containing protein 97 OS=Mus musculus GN=Ccdc97 PE=1 SV=1",20369.5,21831,24777.6,21195.9,31878,28969.3,45555.9,46963.1
"sp|O35710|NOCT_MOUSE","Ccrn4l","Nocturnin OS=Mus musculus GN=Ccrn4l PE=1 SV=3",5925.4,5832.3,6791.9,6563.6,12618.7,10629.6,16773.8,18411.8
"sp|Q6RUT7|CSMT1_MOUSE","Ccsmst1","Protein CCSMST1 OS=Mus musculus GN=Ccsmst1 PE=3 SV=1",20307.6,21166.1,23367.6,19909.6,28303.1,26459.2,35710.1,32809.9
"sp|Q61390|TCPW_MOUSE","Cct6b","T-complex protein 1 subunit zeta-2 OS=Mus musculus GN=Cct6b PE=2 SV=4",136041.2,141767.2,134382,136972.9,163219.1,159968.5,212020.8,224859.4
"sp|O54901|OX2G_MOUSE","Cd200","OX-2 membrane glycoprotein OS=Mus musculus GN=Cd200 PE=1 SV=1",23729.9,18619.9,24862.6,27850.2,39166.7,35837.9,71916.9,65722.5
"sp|P41272|CD27_MOUSE","Cd27","CD27 antigen OS=Mus musculus GN=Cd27 PE=2 SV=1",41764.7,43885.7,44003.8,39696,52413.7,46508.6,73305.8,75159.7
"sp|Q9EP73|PD1L1_MOUSE","Cd274","Programmed cell death 1 ligand 1 OS=Mus musculus GN=Cd274 PE=1 SV=1",9356.9,10258.3,10927.6,11751.5,35547.5,33227.8,45309.8,41640.3
"sp|P31041|CD28_MOUSE","Cd28","T-cell-specific surface glycoprotein CD28 OS=Mus musculus GN=Cd28 PE=2 SV=2",69812.4,68545.3,55822.5,63339.7,58692.2,61585.8,109194.5,108607.9
"sp|Q76KJ5|RPA34_MOUSE","Cd3eap","DNA-directed RNA polymerase I subunit RPA34 OS=Mus musculus GN=Cd3eap PE=1 SV=2",20068.9,18376.9,15317.9,17405.2,32906.9,33060.3,65946.1,73221.7
"sp|P15379-10|CD44_MOUSE","Cd44","Isoform 8 of CD44 antigen OS=Mus musculus GN=Cd44",89120.2,91937.9,94682.1,92236.7,111103.5,105574.8,170493.2,156562.5
"sp|Q61003|CD6_MOUSE","Cd6","T-cell differentiation antigen CD6 OS=Mus musculus GN=Cd6 PE=2 SV=2",84357.2,78079.8,86605,90232.9,107253.7,102348.4,143068.8,148833.8
"sp|P37217|CD69_MOUSE","Cd69","Early activation antigen CD69 OS=Mus musculus GN=Cd69 PE=2 SV=1",43070.8,39449.5,76317.4,78349.9,205341.5,189149.8,218220.9,236787.2
"sp|P40237|CD82_MOUSE","Cd82","CD82 antigen OS=Mus musculus GN=Cd82 PE=1 SV=1",67213.6,69336.7,56215.5,56624.2,89624.5,86432.9,96638.1,92151.3
"sp|Q8CII2|CD123_MOUSE","Cdc123","Cell division cycle protein 123 homolog OS=Mus musculus GN=Cdc123 PE=2 SV=2",16096.4,16776.9,18062.4,16941.4,22193.2,20706.8,38647,37176.7
"sp|A2A6Q5|CDC27_MOUSE","Cdc27","Cell division cycle protein 27 homolog OS=Mus musculus GN=Cdc27 PE=1 SV=1",63535,61036.6,45794.5,64158,69974.5,68608.8,98233,98202.5
"sp|Q9CWM2|CDCA4_MOUSE","Cdca4","Cell division cycle-associated protein 4 OS=Mus musculus GN=Cdca4 PE=2 SV=2",21188.3,22160.9,26367.8,25424.4,38136.8,36248.7,41316.6,42126.7
"sp|Q9D0M2|CDCA7_MOUSE","Cdca7","Cell division cycle-associated protein 7 OS=Mus musculus GN=Cdca7 PE=1 SV=1",26618,23095.6,23949.8,23930.1,40985.1,39455.4,93884.5,82197.1
"sp|P30285|CDK4_MOUSE","Cdk4","Cyclin-dependent kinase 4 OS=Mus musculus GN=Cdk4 PE=1 SV=1",32179.3,33624.3,32890.3,31169.7,60468,52871,95133.1,101748.7
"sp|Q8BTW8|CK5P1_MOUSE","Cdk5rap1","CDK5 regulatory subunit-associated protein 1 OS=Mus musculus GN=Cdk5rap1 PE=2 SV=2",35383.8,35487.9,30342,34930.7,35750.5,33957.3,59190.6,62524
"sp|Q64261|CDK6_MOUSE","Cdk6","Cyclin-dependent kinase 6 OS=Mus musculus GN=Cdk6 PE=1 SV=2",45272.7,44733.3,47519.8,44791.1,60810.8,58740.8,128906.1,130969.2
"sp|Q91WE6|CDKAL_MOUSE","Cdkal1","Threonylcarbamoyladenosine tRNA methylthiotransferase OS=Mus musculus GN=Cdkal1 PE=2 SV=1",36201.9,35628.4,28527,36844.4,40028.7,36514.8,61037.6,58439.4
"sp|P97817|CDR2_MOUSE","Cdr2","Cerebellar degeneration-related protein 2 OS=Mus musculus GN=Cdr2 PE=1 SV=2",5053.2,5334.8,4802.6,4278,10010.2,8763,11583.2,10723.4
"sp|Q4VAA2|CDV3_MOUSE","Cdv3","Protein CDV3 OS=Mus musculus GN=Cdv3 PE=1 SV=2",94257.5,90016.3,76690.9,86207.3,124986.8,118220.9,173565.8,183275.5
"tr|A0A087WRM0|A0A087WRM0_MOUSE","Cdv3","Protein CDV3 (Fragment) OS=Mus musculus GN=Cdv3 PE=1 SV=1",91761.5,89399.8,76489.3,84040.9,122601.5,118580.4,172400.5,181383.4
"sp|P53569|CEBPZ_MOUSE","Cebpz","CCAAT/enhancer-binding protein zeta OS=Mus musculus GN=Cebpz PE=1 SV=2",65353.8,62634.9,58334.9,58461.2,82941.5,75942.4,125968.9,125029.8
"sp|Q8BMK0|CEP85_MOUSE","Cep85","Centrosomal protein of 85 kDa OS=Mus musculus GN=Cep85 PE=2 SV=2",32194,31975,35258.7,31477,46583.1,43908.4,54052.3,55341.6
"tr|E9Q1K1|E9Q1K1_MOUSE","Cfap97","Protein Cfap97 OS=Mus musculus GN=Cfap97 PE=1 SV=1",24512.7,26069.9,22014.1,22847.5,26619.8,23639.1,37018.9,35704.6
"sp|Q9QWF0|CAF1A_MOUSE","Chaf1a","Chromatin assembly factor 1 subunit A OS=Mus musculus GN=Chaf1a PE=1 SV=1",19753.9,22221.8,21981,19812.6,18767.6,19627.7,40010.8,37206.6
"sp|Q9D0N7|CAF1B_MOUSE","Chaf1b","Chromatin assembly factor 1 subunit B OS=Mus musculus GN=Chaf1b PE=2 SV=1",36571.7,37443.9,39067.2,37472.6,34347,33175,67171.7,67221.3
"sp|Q91VN4|MIC25_MOUSE","Chchd6","MICOS complex subunit Mic25 OS=Mus musculus GN=Chchd6 PE=2 SV=2",10833.8,10150.2,11128.2,10370.9,12194,9370.6,17989.3,16155
"sp|P40201|CHD1_MOUSE","Chd1","Chromodomain-helicase-DNA-binding protein 1 OS=Mus musculus GN=Chd1 PE=1 SV=3",72845.7,68098.2,69432.4,74768.1,103343.3,94578.8,110512,114151.3
"sp|O35280|CHK1_MOUSE","Chek1","Serine/threonine-protein kinase Chk1 OS=Mus musculus GN=Chek1 PE=1 SV=2",25782.7,25328.2,24399.8,26170.7,27032.5,27296.4,64701.5,69753.3
"sp|Q6IQX7|CHSS2_MOUSE","Chpf","Chondroitin sulfate synthase 2 OS=Mus musculus GN=Chpf PE=1 SV=1",11589.9,12556.7,13017.4,12262.2,23321.8,22188,25549.1,24950.2
"sp|Q9CY57|CHTOP_MOUSE","Chtop","Chromatin target of PRMT1 protein OS=Mus musculus GN=Chtop PE=1 SV=2",19951.7,18344.4,18138.2,21446.9,33566.1,33536.7,64489.1,59379.8
"sp|Q8WTY4|CPIN1_MOUSE","Ciapin1","Anamorsin OS=Mus musculus GN=Ciapin1 PE=1 SV=1",100349,97959.2,109126,97350.5,115111.9,116673.5,158156,158481.3
"sp|Q8R2N2|CIR1A_MOUSE","Cirh1a","Cirhin OS=Mus musculus GN=Cirh1a PE=2 SV=3",79532.7,75869.7,81066,80050.8,115530.2,109316.1,162011.9,164966.8
"sp|P61025|CKS1_MOUSE","Cks1b","Cyclin-dependent kinases regulatory subunit 1 OS=Mus musculus GN=Cks1b PE=2 SV=1",33008.4,34279.9,25786.9,32696.3,56509,50426.4,128183.1,124537.5
"sp|P56390|CKS2_MOUSE","Cks2","Cyclin-dependent kinases regulatory subunit 2 OS=Mus musculus GN=Cks2 PE=2 SV=1",36396.2,38420.8,35312.6,33913.9,48252.6,46881.8,61594.8,58478.7
"sp|Q80TV8|CLAP1_MOUSE","Clasp1","CLIP-associating protein 1 OS=Mus musculus GN=Clasp1 PE=1 SV=2",58795.1,57466.9,59924.5,59232.3,67329.6,63972.8,95479,96636
"tr|E0CY63|E0CY63_MOUSE","Cldn25","Claudin domain-containing protein 1 (Fragment) OS=Mus musculus GN=Cldn25 PE=4 SV=1",6974,6921,5708.6,6539,9866.2,9314.1,14648.3,13177.9
"sp|O35491|CLK2_MOUSE","Clk2","Dual specificity protein kinase CLK2 OS=Mus musculus GN=Clk2 PE=1 SV=2",38391.1,36544.4,42315.5,37523.9,46360,47191.9,69079.4,68382.9
"sp|Q61189|ICLN_MOUSE","Clns1a","Methylosome subunit pICln OS=Mus musculus GN=Clns1a PE=2 SV=1",74680.7,76317.4,78830.5,73488.3,92064.8,87072.7,127912.5,124635.9
"sp|Q60649|CLPB_MOUSE","Clpb","Caseinolytic peptidase B protein homolog OS=Mus musculus GN=Clpb PE=1 SV=1",35986.9,37887.8,38945.9,34877.4,41785.3,41449.5,58756.9,56959.3
"sp|Q8VBZ3|CLPT1_MOUSE","Clptm1","Cleft lip and palate transmembrane protein 1 homolog OS=Mus musculus GN=Clptm1 PE=2 SV=1",66007.1,64878,66749.8,67084.7,99825.7,98228.1,155892.7,156312.7
"sp|Q9JHS4|CLPX_MOUSE","Clpx","ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial OS=Mus musculus GN=Clpx PE=1 SV=2",59564,60183.1,53919,57900.8,66926.4,64021.9,94923.9,97047.8
"sp|Q5SW19|CLU_MOUSE","Cluh","Clustered mitochondria protein homolog OS=Mus musculus GN=Cluh PE=2 SV=2",61712.9,61601,65774.2,63305.4,125997.5,114298.4,209906.7,213742.1
"tr|Z4YLI8|Z4YLI8_MOUSE","Cluh","Clustered mitochondria protein homolog OS=Mus musculus GN=Cluh PE=3 SV=1",62457.9,61978.9,66341.1,63741.4,125761.5,114355.1,209146.7,213066.5
"sp|Q8BWQ4|CMTR2_MOUSE","Cmtr2","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 OS=Mus musculus GN=Cmtr2 PE=2 SV=1",28892,29888.9,28173.9,28552.8,48111.2,45236.7,64620.6,63814.9
"sp|Q69ZF7|CNNM4_MOUSE","Cnnm4","Metal transporter CNNM4 OS=Mus musculus GN=Cnnm4 PE=1 SV=2",38928.1,39155.2,41583.2,36713.5,54883.2,52222.9,62689.2,69993.8
"sp|Q9D8X5|CNOT8_MOUSE","Cnot8","CCR4-NOT transcription complex subunit 8 OS=Mus musculus GN=Cnot8 PE=2 SV=1",55171.2,54367,57566.7,50788.5,68651.7,63168.5,89782.4,91405.2
"sp|Q9QZS0|CO4A3_MOUSE","Col4a3","Collagen alpha-3(IV) chain OS=Mus musculus GN=Col4a3 PE=1 SV=2",33153.7,33667.1,31138.7,29280.4,56468.2,37624.5,69465.1,70173.6
"sp|Q8K297|GT251_MOUSE","Colgalt1","Procollagen galactosyltransferase 1 OS=Mus musculus GN=Colgalt1 PE=1 SV=2",19952.9,20807.9,22236.7,19066.9,40612.4,36163.4,67164.4,67284.2
"sp|Q8CFY5|COX10_MOUSE","Cox10","Protoheme IX farnesyltransferase, mitochondrial OS=Mus musculus GN=Cox10 PE=2 SV=1",12124.1,11901.5,13577.7,12194.6,14377.4,13687.6,21227.8,19540.3
"sp|Q6P8I6|COX11_MOUSE","Cox11","Cytochrome c oxidase assembly protein COX11, mitochondrial OS=Mus musculus GN=Cox11 PE=2 SV=1",6633.2,6132.4,7940.7,5783.3,7028.4,6754.5,9898.6,10423.2
"sp|Q8BJ03|COX15_MOUSE","Cox15","Cytochrome c oxidase assembly protein COX15 homolog OS=Mus musculus GN=Cox15 PE=2 SV=1",25254.4,25197.6,25555.2,24478.7,24764.3,24544,37827.7,38200.1
"sp|Q8K0C8|COX19_MOUSE","Cox19","Cytochrome c oxidase assembly protein COX19 OS=Mus musculus GN=Cox19 PE=3 SV=1",47191.8,44234.7,47371.2,45894.8,70848.7,66282,90749.9,94240.7
"sp|Q61387|COX7R_MOUSE","Cox7a2l","Cytochrome c oxidase subunit 7A-related protein, mitochondrial OS=Mus musculus GN=Cox7a2l PE=2 SV=1",39585.8,35401.2,32373.2,37948.7,42479.1,42044.6,70258,69185.1
"sp|P62965|RABP1_MOUSE","Crabp1","Cellular retinoic acid-binding protein 1 OS=Mus musculus GN=Crabp1 PE=1 SV=2",26401.1,27779.9,28397.5,27559.2,43185.9,38492.2,181752.5,204622.2
"sp|P22935|RABP2_MOUSE","Crabp2","Cellular retinoic acid-binding protein 2 OS=Mus musculus GN=Crabp2 PE=2 SV=2",27912.5,30205,30467.9,31808.2,55795.1,48854,274543,298484.5
"sp|Q80ZM8|CRLS1_MOUSE","Crls1","Cardiolipin synthase OS=Mus musculus GN=Crls1 PE=2 SV=1",8546.6,8483.7,7662.5,8642.8,11193.9,9378.6,14435.5,14836.2
"sp|P97784|CRY1_MOUSE","Cry1","Cryptochrome-1 OS=Mus musculus GN=Cry1 PE=1 SV=1",17115.8,19873.9,18697.5,18225,35112.8,27989.5,40090.7,46337.7
"sp|Q9R194|CRY2_MOUSE","Cry2","Cryptochrome-2 OS=Mus musculus GN=Cry2 PE=1 SV=1",25333.7,23330.7,25425.3,26995.9,39213.3,36062.6,39700.4,40713.3
"sp|Q91W50|CSDE1_MOUSE","Csde1","Cold shock domain-containing protein E1 OS=Mus musculus GN=Csde1 PE=2 SV=1",125239.7,120590.9,133111.1,125025.2,223234.9,202283.8,333768.9,351444.7
"sp|Q9DC28|KC1D_MOUSE","Csnk1d","Casein kinase I isoform delta OS=Mus musculus GN=Csnk1d PE=1 SV=2",55080.9,52694.5,47670.9,53207.2,76701.1,72623.9,94500,95378.9
"sp|Q9JMK2|KC1E_MOUSE","Csnk1e","Casein kinase I isoform epsilon OS=Mus musculus GN=Csnk1e PE=1 SV=2",53370.9,51665.7,46143.7,52480.3,70584.7,68982.7,90040,89838.8
"sp|P26231|CTNA1_MOUSE","Ctnna1","Catenin alpha-1 OS=Mus musculus GN=Ctnna1 PE=1 SV=1",32141.2,32503,29519.6,32077.7,48960.6,43293.9,65849.7,69335.9
"sp|P70698|PYRG1_MOUSE","Ctps1","CTP synthase 1 OS=Mus musculus GN=Ctps1 PE=1 SV=2",125320.2,110676.1,120128,115268.8,159817.6,151928.4,190629.5,195760.3
"sp|Q3U308|CTU2_MOUSE","Ctu2","Cytoplasmic tRNA 2-thiolation protein 2 OS=Mus musculus GN=Ctu2 PE=2 SV=1",51143.3,51697.6,53823.5,52614,66367.6,62344.7,84603.2,86198.5
"sp|Q8K0C4|CP51A_MOUSE","Cyp51a1","Lanosterol 14-alpha demethylase OS=Mus musculus GN=Cyp51a1 PE=2 SV=1",52061.6,51439.6,56780.8,57128.1,139333.3,113261.1,254370.6,262030
"tr|Q3U2A5|Q3U2A5_MOUSE","D030056L22Rik","Protein D030056L22Rik OS=Mus musculus GN=D030056L22Rik PE=2 SV=1",9677.3,11772.9,12339.7,11069.7,15317,14246.9,19627.4,20279.6
"sp|Q9CX66|CL045_MOUSE","D10Wsu102e","Uncharacterized protein C12orf45 homolog OS=Mus musculus GN=D10Wsu102e PE=2 SV=1",35503.2,36432.6,42961.4,38114.6,54303.6,50367.7,62787.2,58883.2
"sp|Q9CPT4|CS010_MOUSE","D17Wsu104e","UPF0556 protein C19orf10 homolog OS=Mus musculus GN=D17Wsu104e PE=2 SV=1",81698,75412.9,87717.3,75909.5,100661.7,97264.5,132861.9,131157.8
"sp|Q3UHX9|CI114_MOUSE","D2Wsu81e","Putative methyltransferase C9orf114 homolog OS=Mus musculus GN=D2Wsu81e PE=2 SV=1",34600,34284.2,30880.3,33500.1,44235.4,39554,63116.7,66886.8
"sp|Q8R1F0|L10K_MOUSE","D8Ertd738e","Leydig cell tumor 10 kDa protein homolog OS=Mus musculus GN=D8Ertd738e PE=2 SV=1",28487.9,30173.6,23143.1,32055.3,48992.1,47095.9,90398.5,87717.6
"sp|Q6PAC3|DCA13_MOUSE","Dcaf13","DDB1- and CUL4-associated factor 13 OS=Mus musculus GN=Dcaf13 PE=2 SV=2",30655.5,28562.8,23463.5,30721.2,36002.3,34338.7,66765.5,69141.4
"tr|Q99LF7|Q99LF7_MOUSE","Dcaf4","Protein Dcaf4 OS=Mus musculus GN=Dcaf4 PE=2 SV=1",20565.9,21458.5,18362.8,20336,20442.2,18925.5,30557.6,30515.1
"sp|Q8K2D6|DCTD_MOUSE","Dctd","Deoxycytidylate deaminase OS=Mus musculus GN=Dctd PE=2 SV=1",16023.1,16781.3,14832.1,13986.1,22431.5,22889.4,42762.2,41743.1
"sp|Q9QY93|DCTP1_MOUSE","Dctpp1","dCTP pyrophosphatase 1 OS=Mus musculus GN=Dctpp1 PE=1 SV=1",30257.8,32041.7,34322.5,30238.1,36156.7,35424.6,51915.2,54289.4
"sp|Q9CXV9|DCNL5_MOUSE","Dcun1d5","DCN1-like protein 5 OS=Mus musculus GN=Dcun1d5 PE=2 SV=1",74911.7,79578.1,72271.8,79980.8,107908.8,97850,136451.2,137406.6
"sp|Q80Y44|DDX10_MOUSE","Ddx10","Probable ATP-dependent RNA helicase DDX10 OS=Mus musculus GN=Ddx10 PE=1 SV=2",89675.2,79119.8,59777.2,79667.5,114424.3,103330.4,154172.2,154239.6
"sp|Q8K363|DDX18_MOUSE","Ddx18","ATP-dependent RNA helicase DDX18 OS=Mus musculus GN=Ddx18 PE=2 SV=1",59154.9,60269.1,46627.6,64076.4,83156.7,78973.1,186745,196790.1
"sp|Q9JJY4|DDX20_MOUSE","Ddx20","Probable ATP-dependent RNA helicase DDX20 OS=Mus musculus GN=Ddx20 PE=1 SV=2",57835.6,58760.5,58329.4,55159.9,68898.4,65236.4,102242.1,103535.6
"sp|Q9JIK5|DDX21_MOUSE","Ddx21","Nucleolar RNA helicase 2 OS=Mus musculus GN=Ddx21 PE=1 SV=3",69024,67733.4,52199.1,76404.6,83716.8,82524.3,184199.4,182255.2
"sp|Q9ESV0|DDX24_MOUSE","Ddx24","ATP-dependent RNA helicase DDX24 OS=Mus musculus GN=Ddx24 PE=1 SV=2",28574.8,28948,23788.7,34789.3,38787.9,35639.8,82636.1,82307.4
"sp|Q921N6|DDX27_MOUSE","Ddx27","Probable ATP-dependent RNA helicase DDX27 OS=Mus musculus GN=Ddx27 PE=1 SV=3",96175.1,92167.1,66211.6,84731.1,123842.8,114644.3,236039.5,243701.2
